group,name,result
bw_read,blk-nosev.json,2068866712
bw_read,blk-sev.json,829144265
bw_read,nvme-nosev.json,2255760134
bw_read,nvme-sev.json,1483068817
bw_read,scsi-nosev.json,2644684295
bw_read,scsi-sev.json,732429620
bw_write,blk-nosev.json,2010752479
bw_write,blk-sev.json,1398101333
bw_write,nvme-nosev.json,1664716006
bw_write,nvme-sev.json,1518729595
bw_write,scsi-nosev.json,1913978295
bw_write,scsi-sev.json,1416545941
